subject_number,constraint,meaning,talker,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
303,S,N,S,-22785.25,-17364.75,-24265,-26073.5,-26455,-33960.9166666667,-28253.6666666667,-17943.8333333333,-23899.9166666667,-26714.9166666667,-16143.5,-31838.1666666667,-26761.3333333333,-13831,-17655.25,-18651.75,-19066.9166666667,-13647.5,-22293.3333333333,-29968.8333333333,-11640.75,-16453,-17222.9166666667,-26500.75,-14461.0833333333,-20209.4166666667,-28043,-15251.1666666667,-20245.9166666667,-34269.8333333333,-27435.1666666667,-20766.5,-22861.8333333333,-31641.9166666667,-22007.4166666667,-26408.75,-30294.5833333333,-24781.75,-25384.5,-32522.5833333333,-22498.3333333333,-21392.1666666667,-18769.3333333333,-32406.75,-26723.4166666667,-28252.1666666667,-30343.6666666667,-14918.5,-20937.0833333333,-31771.5,-27359.4166666667,-19342.9166666667,-14475,-15313.4166666667,-18962.8333333333,-26788.6666666667,-31018.5833333333,-24615.3333333333,-25114.75,-22419.6666666667,-14347.25,-20876.3333333333,-30192.25,-34550.8333333333,-26222,-19687.5,-17558.5833333333,-30442.9166666667,-22654.3333333333,-21116.6666666667,-27908.25,-25393.6666666667,-26512.5,-29499.75,-33413.5833333333,-30412.5833333333,-18133.6666666667,-29246.8333333333,-27133.5833333333,-31535.6666666667,-22841.1666666667,-32741.8333333333,-23844.25,-17769.5,-20837.9166666667,-20534.4166666667,-27012.6666666667,-25497.0833333333,-25879,-18579.75,-30102.1666666667,-31537.0833333333,-21703.1666666667,-22276.1666666667,-17750.0833333333,-21192.1666666667,-27660.25,-14063.4166666667,-18942.1666666667,-30078.8333333333,-35145.3333333333,-26577.6666666667,-32102.6666666667,-21444,-22618,-29457.6666666667,-27592.3333333333,-26049.25,-28644.75,-25175.75,-29043.9166666667,-29258.5,-22567.0833333333,-22029,-24052.1666666667,-23912.25,-27364.9166666667,-26194,-28572.3333333333,-34751.3333333333,-13634.1666666667,-22714.8333333333,-15544.3333333333,-20531.5833333333,-25968.6666666667,-20841.4166666667,-24352.6666666667,-22211.5833333333
304,G,N,S,-20503.347826087,-24654.5652173913,-25180.4782608696,-23605,-21346.1739130435,-24984.3913043478,-23768.7826086957,-24423.1739130435,-25790.7391304348,-24401,-32874,-23922.5652173913,-31104.1739130435,-23070.5217391304,-25785.1304347826,-23367.4782608696,-27296.7826086957,-26992.8260869565,-25339.8260869565,-21820.2608695652,-24495.3043478261,-21486.3043478261,-22605.8695652174,-28990.2608695652,-23939.1304347826,-28149.9130434783,-24249.7391304348,-25251.8695652174,-27490.7391304348,-24838.3913043478,-22407.8260869565,-23824.3043478261,-24909,-23235.3043478261,-26300.4782608696,-21222.2608695652,-26987.7391304348,-24216.3913043478,-18672.5652173913,-23278.2173913043,-26593.8260869565,-25283.5217391304,-21646.0434782609,-30265.0869565217,-23585.1304347826,-23396.3913043478,-28084.0869565217,-18038.4347826087,-20908.7826086957,-18622.652173913,-25105.7391304348,-29613.7391304348,-28187.0869565217,-20287.9565217391,-26028.652173913,-19546.6086956522,-22605.4782608696,-27650.7826086957,-24620.9565217391,-25632.1304347826,-23422,-21241.2608695652,-22065,-25840.0434782609,-25324.9130434783,-23541.6956521739,-19463.7391304348,-26227.0434782609,-21661.1304347826,-24250.0869565217,-24179.652173913,-26113.9130434783,-21466,-23909.9130434783,-22318.8695652174,-26531,-25741.3913043478,-31769.5652173913,-22608.4347826087,-26878.7391304348,-21134.7391304348,-25822.0434782609,-27265.652173913,-24232,-22429,-17356.0434782609,-23908.0434782609,-26436.347826087,-19889.4347826087,-20744.9130434783,-28002.1304347826,-32880.4782608696,-23023.2173913043,-23752.7391304348,-26503.2173913043,-23497.6086956522,-23125.2173913043,-31238.6956521739,-26277,-23555.4347826087,-26994.1304347826,-30277.347826087,-21991.9565217391,-23043.9565217391,-24401.8260869565,-22067.5652173913,-25670.7391304348,-24428.7391304348,-17318.2608695652,-23886.7826086957,-23105.6086956522,-16015.0869565217,-24784.4347826087,-28064.5652173913,-24597.4782608696,-27762.8695652174,-26531.1739130435,-25273.5652173913,-24809.6956521739,-23793.0434782609,-25568.8695652174,-24238.652173913,-21435.652173913,-29169.9130434783,-29139.5217391304,-23939.5217391304,-22454.9565217391,-23726.4347826087
304,G,M,S,-31064.0833333333,-27191.1666666667,-29142.5,-24629.0416666667,-25710.8333333333,-28227.8333333333,-22837.625,-25210.9583333333,-27180,-24373.1666666667,-26826.5,-25238.75,-28477.7916666667,-22069.4583333333,-22953.125,-28547.4583333333,-18370.8333333333,-18361.4583333333,-27585.75,-27395.2916666667,-30437.5833333333,-29407.9166666667,-27215.375,-21410.8333333333,-20780.2916666667,-27659.0833333333,-29347.5416666667,-24391.25,-24492.0416666667,-26381.2083333333,-26196.5,-30980.375,-25332.0833333333,-25056.2083333333,-23638.4166666667,-23393.375,-21259.6666666667,-23130.9583333333,-25457.0416666667,-19988.75,-25487.0833333333,-27674.4166666667,-25756.125,-31448.9583333333,-24579.1666666667,-26457.2916666667,-23806.2083333333,-28716.625,-25035.4166666667,-27382.2083333333,-20359.4166666667,-23544.625,-27529,-27463.7916666667,-27671.5833333333,-28580.9583333333,-25151.3333333333,-18650.4166666667,-32059.9166666667,-30677.5,-21117.0416666667,-29384.9583333333,-22126.2916666667,-25559.1666666667,-20088.25,-27684.6666666667,-23161.7083333333,-28864,-28126.0833333333,-28137.4583333333,-25683.125,-29084.2083333333,-26407.2083333333,-26313.875,-29687.625,-29146.375,-30506.75,-28625,-24654.7083333333,-25199.7916666667,-29286.3333333333,-23825.875,-27509.9583333333,-24496.7083333333,-25995.375,-23755.1666666667,-21751,-29182,-33983.9166666667,-30233.7916666667,-25362.4166666667,-26532.4583333333,-26962.8333333333,-29839.6666666667,-30505.5,-28585.2083333333,-23802.875,-27105.9583333333,-20990.6666666667,-26145,-21577.25,-29953.6666666667,-30715.125,-30341.2916666667,-27625.0416666667,-31127.375,-25951.75,-26562.0833333333,-25128.6666666667,-21298.3333333333,-31345.5416666667,-21781.8333333333,-27219.5833333333,-28283.5833333333,-24440.625,-22486.6666666667,-19716.375,-26701.7083333333,-29385.7083333333,-27953.375,-24489.25,-33281.2916666667,-22637.2083333333,-25169.5,-29988.1666666667,-28691.7916666667,-24967.5416666667,-25913.3333333333
304,S,M,S,-30722.8695652174,-29881.9565217391,-30214.0434782609,-26815.3043478261,-29064.4347826087,-29846.7391304348,-24743.5217391304,-28359.6956521739,-24833.7391304348,-26766.4347826087,-23372.3043478261,-21400.4347826087,-26514.9130434783,-25544.3913043478,-27478.7826086957,-23377.7826086957,-29404.8695652174,-30634.347826087,-20939.1739130435,-22939.5217391304,-24446.6956521739,-17963.5217391304,-24601.6086956522,-29382.2608695652,-23763.3043478261,-26725.9565217391,-22322.7391304348,-24305.7826086957,-20361.0869565217,-24773.4347826087,-30756.1739130435,-26024.4782608696,-27377.9565217391,-19167.6956521739,-20887.4782608696,-22362.3913043478,-17662.2608695652,-31484.9130434783,-24476.1739130435,-28876.3043478261,-27084.0869565217,-24739.652173913,-26214.4347826087,-28087.9130434783,-24492,-21651.9565217391,-21904.0434782609,-24732.4782608696,-28083.7391304348,-23726.7826086957,-29567.347826087,-34128.347826087,-29776.5652173913,-24141.9130434783,-24531.0434782609,-29551.3043478261,-24086.5217391304,-23201.8695652174,-20948.1304347826,-19889.6956521739,-19947.2608695652,-26077.9565217391,-23693.1304347826,-27116.4347826087,-21782.7826086957,-26623.8260869565,-24437.6086956522,-21375.1304347826,-24289.2173913043,-23197.5217391304,-23476.0869565217,-30910.7391304348,-16940.5217391304,-25818.652173913,-19695.3913043478,-25162.0434782609,-23842.3043478261,-25097.4782608696,-25770.1304347826,-21379.4347826087,-23265.4347826087,-20395.6956521739,-20564.1304347826,-24938.9565217391,-27597.3043478261,-24396.2608695652,-22718.1304347826,-26650.8260869565,-25956.8695652174,-24775.652173913,-25797.4782608696,-22624.1304347826,-29722.8260869565,-20991.7391304348,-24773.7391304348,-20759.8260869565,-28661.5652173913,-20995.1304347826,-24018.5652173913,-28462.7826086957,-27884.6086956522,-30572.7826086957,-27393.4782608696,-22969.8695652174,-31739.5652173913,-18252.6086956522,-26592.652173913,-24052.7826086957,-25434.5652173913,-28063.8260869565,-27044.6956521739,-17397.2173913043,-22626.0434782609,-25176.7391304348,-28209,-25863.1739130435,-30455.347826087,-19722.8260869565,-28112.3913043478,-31028.3913043478,-27202,-29673.1304347826,-33990.6086956522,-29208.6086956522,-30482.347826087,-31148.6086956522,-23427.8695652174,-23422.1739130435
304,S,N,S,-28452.1578947368,-20017.8421052632,-19519.1052631579,-22803.0526315789,-29649.2105263158,-20146.4210526316,-27970,-28439.7894736842,-24658,-23868.0526315789,-28257.6315789474,-20418.5789473684,-25172.1052631579,-25018.6842105263,-27246.3157894737,-23751.6842105263,-20028.3157894737,-22950.8947368421,-31439.6315789474,-28390.8421052632,-23498.6315789474,-23873.4736842105,-27693.1578947368,-26981.4210526316,-26637.4210526316,-29004.1052631579,-21900.2105263158,-23029.4736842105,-27380.1578947368,-30126.5789473684,-24423.6842105263,-25854.5263157895,-27678.4210526316,-24582.8421052632,-32569.4210526316,-34272.7894736842,-19657.4210526316,-31479.2631578947,-28335.2631578947,-25530.2105263158,-18331.9473684211,-33566.3157894737,-24285.0526315789,-25284,-23456.1052631579,-22619.5789473684,-31032.6315789474,-37726.5263157895,-27585.5263157895,-22562.2631578947,-26511.7894736842,-21405.4210526316,-20247.1052631579,-23645.1052631579,-27169,-32757.5263157895,-31358.3684210526,-21167.9473684211,-25850.2105263158,-20991.5263157895,-34165.6315789474,-19466.8947368421,-27422.4736842105,-26551.4736842105,-24239.4736842105,-24629.4736842105,-22474.6842105263,-17040.6315789474,-21065.8421052632,-17340.5263157895,-24775.2105263158,-27553.8947368421,-21939.5789473684,-26370,-22576.7368421053,-27683.5263157895,-29788.9473684211,-25956.6315789474,-34616.0526315789,-19120,-28987.2105263158,-30293.1578947368,-32856.5263157895,-26887.8421052632,-25014.8421052632,-21335.6315789474,-24281.4210526316,-27532.5789473684,-21642.1578947368,-25598.7368421053,-21885.8947368421,-23520.7894736842,-24627.8947368421,-21076.4210526316,-24164.9473684211,-26177.6315789474,-29567.3157894737,-30608,-29624.5263157895,-20275.6315789474,-23818.2631578947,-25464.6315789474,-27654.7894736842,-29530.8421052632,-26428.6315789474,-24436.9473684211,-24305.5789473684,-23454.8947368421,-19511.4736842105,-25135.4210526316,-17753.5789473684,-26796.3684210526,-26049.0526315789,-25699.3157894737,-31648.6842105263,-23769.4210526316,-22944.8947368421,-24627.6315789474,-26025.3157894737,-24030.6315789474,-29157.1578947368,-21532.4210526316,-28118.1578947368,-30055.6842105263,-21919.6842105263,-26898.4736842105,-26963.5263157895,-24645
304,S,M,T,-19135.6363636364,-17635,-21513.8181818182,-20862.5,-17821.9090909091,-23495.3181818182,-18620.4545454545,-18532.5,-11922.1818181818,-15648.1363636364,-18943.1363636364,-19137.7272727273,-19264.3636363636,-11399,-15663.8181818182,-16292.7727272727,-17251.9090909091,-18826.4545454545,-18468.7727272727,-19284.1818181818,-15800.3181818182,-13417.4090909091,-22273.8181818182,-12996.7727272727,-17434.3636363636,-15883.1818181818,-14240.6363636364,-13414.2727272727,-11583.4090909091,-15551.4090909091,-22958.9090909091,-16905.2272727273,-12056.2272727273,-14061.1363636364,-7534.09090909091,-16873.6818181818,-18721.3181818182,-18664.8636363636,-12043.2272727273,-9166.90909090909,-15346.7272727273,-17741,-21366.8181818182,-15720.7727272727,-15066.1818181818,-20448.6363636364,-16980.2727272727,-11921.5454545455,-16643.1818181818,-19713.5,-9733.04545454545,-17130.5,-17159.6363636364,-13833.0454545455,-17022.9090909091,-19864.5454545455,-15082.4090909091,-8594.63636363636,-15404.0909090909,-11656.6818181818,-11963.6363636364,-19661.9090909091,-12746.3636363636,-8453.27272727273,-18715.2272727273,-17095.1818181818,-14418.6363636364,-16999.7272727273,-17680.2727272727,-15480.5,-15704.7727272727,-13988.3636363636,-19069.2272727273,-19221.9090909091,-16511.9545454545,-18301.4090909091,-14690.7727272727,-13278.5454545455,-13631.6818181818,-14279.4545454545,-17930.4090909091,-15232.2727272727,-12458.6818181818,-17463.8636363636,-16660.2727272727,-21611.3181818182,-14050.7272727273,-16511.3636363636,-17752.3181818182,-21606.2727272727,-20499.8636363636,-14597.4545454545,-19465.2727272727,-12328.9545454545,-17349.9090909091,-13861.1363636364,-16960.7727272727,-19751.1363636364,-15564.5,-17990.6363636364,-19231.8636363636,-19078.2272727273,-17846.9090909091,-14724.9545454545,-19998.2727272727,-16651.5,-15832.5909090909,-16386,-10381.0909090909,-16804.8181818182,-13632.5454545455,-15161.6363636364,-15901.7727272727,-13125.8636363636,-18720.3636363636,-16224,-19443.2727272727,-15198.1818181818,-16272.7272727273,-18124.2272727273,-14902.2727272727,-17656.9090909091,-11515.2727272727,-14388.6818181818,-20771.5454545455,-16568.2272727273,-18717.3181818182,-19691.9545454545
304,G,N,T,-28266.3888888889,-19402.1111111111,-20080.2777777778,-19223.4444444444,-21155.1666666667,-11402.7777777778,-19408.8888888889,-19494.7777777778,-17213.7222222222,-22036.9444444444,-23446.8888888889,-18709,-14220.9444444444,-18286.3333333333,-17988.6111111111,-25696.3888888889,-21790.2222222222,-19020.5,-16973.8333333333,-19827.3333333333,-19937.5,-26266.6111111111,-25849,-15688,-17984.6111111111,-20302.8888888889,-15871.1111111111,-22931.1111111111,-22214.0555555556,-14010,-24344.6666666667,-19959.5,-16188.2777777778,-20551.7777777778,-14753.0555555556,-16876.0555555556,-15146.5,-16930,-27533.2777777778,-16187,-15298.2777777778,-18441.1111111111,-18046,-19569.2777777778,-24972.7222222222,-18116.5,-12664.8333333333,-19480.8333333333,-19754.2777777778,-20508.7777777778,-20556.5,-21182.4444444444,-18263.3888888889,-22568.2777777778,-15907.5555555556,-22566.9444444444,-22995.6666666667,-17693.5555555556,-15544.8888888889,-19144.3888888889,-17677.4444444444,-22091.1666666667,-20086.5555555556,-20961.2777777778,-20202.3333333333,-21477,-25603.8333333333,-11320,-17702.4444444444,-23907.3333333333,-24932.0555555556,-19956.2777777778,-20398.6111111111,-19058.6666666667,-17594.8888888889,-19251.4444444444,-24300,-20291.1666666667,-22406.5,-21533.9444444444,-16938.0555555556,-26411.4444444444,-24570.8333333333,-23718.1111111111,-23564.2222222222,-22357.1666666667,-21857.7222222222,-21344.3888888889,-23367.8888888889,-17110.0555555556,-17712,-12652.3888888889,-17465,-27223.8333333333,-19204.6111111111,-12739,-13244.3888888889,-13620.2222222222,-24457.5,-18954.3333333333,-20853.9444444444,-8582.61111111111,-16674.3333333333,-11871.7222222222,-17764.5555555556,-20795.1666666667,-17168.6111111111,-15689.3333333333,-21937.4444444444,-17910.1666666667,-21202.7222222222,-23288.6111111111,-18775.9444444444,-16288.7222222222,-14222,-21764.3333333333,-29585.9444444444,-19053.6111111111,-11682.6111111111,-17312.2222222222,-16813.3888888889,-13652.2222222222,-24964.7222222222,-21431.5555555556,-19486.1111111111,-21288.4444444444,-18720.9444444444,-16542.1666666667
304,S,N,T,-22370.5,-21516.1,-17531.05,-18111.95,-16880.45,-19631.8,-27717.65,-17864.35,-22545.05,-22125.8,-18366.65,-25931.85,-25780.8,-19339.15,-16545.9,-19137.35,-25278,-20490.65,-25294,-20462.5,-22874.1,-18971.15,-17044.2,-16732.1,-13379.2,-18523.4,-25478.4,-22906.5,-20161.85,-22875.45,-24387.95,-17864.7,-24587.9,-20506.1,-20525.5,-24496.7,-20545.7,-14760.5,-17491.05,-24035.4,-19732.9,-22831.95,-18751.75,-16923.15,-19355.15,-26494.6,-17541.4,-21038.85,-23352.4,-19027.8,-18516.9,-17532.8,-15068.95,-17512.65,-18528.25,-14520.75,-18277.35,-18692.05,-20134.5,-13995.05,-23930.85,-17546.35,-15352.25,-15820.15,-15353.7,-20267.85,-21604.2,-23471.35,-19355.55,-15064.1,-19651,-20972.05,-21504.95,-21132.45,-16673.3,-14001.1,-13179.3,-15935.7,-21883.3,-17782.7,-21113.5,-22799.9,-17578.15,-17399,-23598.25,-21437.3,-13268.4,-21018.8,-13832.6,-23396.5,-13990.5,-20065.35,-21294.25,-16001.85,-17598,-16609.3,-24176.35,-24708.7,-20699.7,-21178.3,-26744.3,-22940.75,-22331.85,-19781.55,-20231.45,-15426,-19362,-21106.9,-20643.4,-19716.75,-24232.7,-18939.35,-22092.85,-27647.9,-30233.7,-27384.3,-19971.9,-16015.05,-27458.85,-18690.05,-24238.2,-25142.6,-26017.9,-14907.95,-19944.6,-19064.2,-15589.6,-21519.3
304,G,M,T,-18280.1333333333,-18790.0666666667,-19166.3333333333,-18702.3333333333,-16394.4666666667,-23306,-17500.6666666667,-15681.4666666667,-13489.2,-21023.4,-24451.6666666667,-19445.1333333333,-23098.8666666667,-19268.0666666667,-23534.8666666667,-16066.6666666667,-18268.1333333333,-18684.0666666667,-23891.8,-25899.1333333333,-20004.4666666667,-12081.4,-23921.5333333333,-26100.6,-19647.8666666667,-17961.2666666667,-19369.0666666667,-20766.7333333333,-26749.4666666667,-20497.3333333333,-19542.8666666667,-8592.33333333333,-19599.1333333333,-14643.6,-16181.8,-20717.6666666667,-13943.7333333333,-11475.9333333333,-27341.9333333333,-11026.2,-15584.8,-19663.5333333333,-14672.4666666667,-11895.0666666667,-12678.2,-15244.4,-15615.2,-16273.4,-15053.3333333333,-13916.0666666667,-15088.8,-14974.8,-17467.0666666667,-18872.6,-23026.5333333333,-13089.7333333333,-17949.9333333333,-18005.8,-15314.2,-17327.8,-18087.9333333333,-18456.2,-17595.2,-19661.8666666667,-15915,-15321.9333333333,-19421,-19396.6,-17815.4,-14830.3333333333,-14878.4,-15236.2,-17333.5333333333,-18263.8666666667,-17555.1333333333,-17806.1333333333,-18256.4,-21632.6666666667,-17681.6666666667,-21758.6666666667,-14021.0666666667,-19130.4666666667,-21726.7333333333,-22583.4,-19873.0666666667,-17502.6666666667,-14286.6,-20817.8666666667,-20690.3333333333,-17699,-17298.1333333333,-18004.7333333333,-18415.2666666667,-25289.8,-21194.4666666667,-19123.6666666667,-22060.3333333333,-11296.9333333333,-14516.6666666667,-26244.5333333333,-23866.2,-23794.2,-13463.8,-18264.4666666667,-17549.4666666667,-21918.1333333333,-16610.9333333333,-13721.4666666667,-22832.4,-16523.3333333333,-15101.4666666667,-17458.5333333333,-17778.1333333333,-18614.9333333333,-21470,-18091,-14528.1333333333,-17409.8,-18141.3333333333,-16377,-19285.7333333333,-15271.8,-9620.66666666667,-15204.4666666667,-18134.7333333333,-19649.2,-15567.0666666667,-9732.93333333333
305,G,M,S,-23368.652173913,-22535.2608695652,-27268.4782608696,-18389.5217391304,-28653.2173913043,-21145.5217391304,-24281.2173913043,-26323.9565217391,-23864.347826087,-23131.1304347826,-21801.7826086957,-23156.347826087,-18512.4347826087,-27758.6086956522,-22177.2608695652,-25236.3043478261,-23796.6086956522,-23691.5217391304,-19011.6956521739,-21807.347826087,-19943.0434782609,-25076.8695652174,-28527.6956521739,-22239.6086956522,-18997.9565217391,-25954.9565217391,-22421.9565217391,-24708.5652173913,-18106.3913043478,-26857.347826087,-27048.6956521739,-22949.1739130435,-22999.0434782609,-24810.9565217391,-25602.3913043478,-22886.4347826087,-23491.9565217391,-18525.0434782609,-29509.6956521739,-25947.5652173913,-22507.1304347826,-23909.0434782609,-26250.5652173913,-26136.9565217391,-27746.1739130435,-22676.2173913043,-20428.7826086957,-20543.1304347826,-26240.3043478261,-22526.4347826087,-29452.7826086957,-19576.347826087,-24677.3043478261,-24847.0434782609,-20928.3043478261,-26335.2173913043,-25153.7391304348,-18577.8695652174,-20571.7826086957,-19516.4782608696,-23050.0434782609,-31183.6086956522,-27380.6086956522,-26887.8695652174,-27366.9130434783,-23788.3043478261,-19520.5217391304,-23240.8695652174,-24265.3913043478,-22041.5652173913,-26772.7826086957,-24629.3043478261,-23283.3043478261,-23741.3913043478,-27337.6086956522,-27915.9130434783,-22995.2608695652,-22434.652173913,-25617.1304347826,-29643.9565217391,-21620.3043478261,-20926.0434782609,-24213.4347826087,-23425.6956521739,-19147.8260869565,-23829.4782608696,-23910.0869565217,-23955.0869565217,-22152.8260869565,-21559.0869565217,-22080.0434782609,-25072.652173913,-26474.2608695652,-22376,-22388.6956521739,-22114.9130434783,-28993.3043478261,-28169.2608695652,-27474.6086956522,-19705.347826087,-22713.4347826087,-24637.5217391304,-25046.6956521739,-25923.3043478261,-25484.7826086957,-23221.7391304348,-24575.0434782609,-28681.652173913,-27116.0869565217,-21886.1304347826,-22965.347826087,-22856.0434782609,-27639.7826086957,-22583.7826086957,-31166.2173913043,-21937.2608695652,-21930.7826086957,-23647.7826086957,-24182.8260869565,-27695.9130434783,-23341.5217391304,-21007.0869565217,-19124.3043478261,-22032.9130434783,-27356.1739130435,-21095.0869565217,-21736.347826087,-21022.2173913043
305,S,N,S,-19633.68,-26978.92,-18972.68,-28140.32,-24260.04,-19825.92,-23092.96,-22693.36,-31549,-31982.2,-25823.32,-19026.68,-29150.92,-26513.24,-22179.84,-23411.28,-16191.32,-26132.04,-28010.6,-18847.4,-21814.92,-21362.44,-26496.32,-24650.68,-24065.24,-17613.56,-27395.32,-31276.28,-24748.24,-16838.56,-29597,-21458.76,-17615.68,-22328.4,-25430.56,-21507.28,-22346.76,-24054.2,-24141.04,-22074.84,-25454.48,-21415.6,-22327.48,-25160.84,-20279.56,-24774.2,-22736.52,-24965.68,-28804.6,-23601.16,-24000.28,-26004,-22656.2,-22506.92,-23033.32,-19447.84,-15602,-28061.52,-20670.92,-21845.32,-26984.28,-23042.84,-21602.84,-18692.44,-19945.6,-24821.36,-20579.4,-22723.08,-22717.88,-22950.52,-20904.32,-22035.48,-23001.88,-23694.28,-23748.92,-25943.6,-24439.88,-27130.2,-20936.56,-31038.56,-25394,-21859.72,-22395.52,-25321.92,-22370.28,-22414.08,-24659.4,-25114.8,-24871.04,-26687.8,-20455.2,-25506.92,-26361.76,-28871.4,-26131.56,-24466.64,-21325.48,-33800.04,-21635.12,-25519.44,-17744.88,-27013.32,-20027.04,-19639.8,-19541.12,-24334.72,-23917.24,-21087.84,-25439.92,-17823.12,-25440.08,-29525.6,-28488.84,-22966.04,-22345.96,-29223.6,-30646.8,-28962.16,-21056.08,-33010.6,-24661.6,-25780.88,-22987.4,-27234.88,-24653.48,-22056.16,-23372.72,-20795.6
305,G,N,S,-23539.9523809524,-21959.9523809524,-20114.380952381,-22249.380952381,-20570.5714285714,-23367.8571428571,-23781,-15970.3333333333,-17832.7142857143,-28788.2380952381,-25255.7142857143,-23640.6666666667,-25535.9047619048,-26223.1428571429,-24830.619047619,-27197.7619047619,-27745.4285714286,-26821.1904761905,-25472.5714285714,-20068.7619047619,-21102.2380952381,-25877.5238095238,-19032.0952380952,-22421.3333333333,-20878.5714285714,-26931.4761904762,-20849.8095238095,-25634.7619047619,-24131.0952380952,-25661.8095238095,-26013.5714285714,-24745.9523809524,-26947.0476190476,-26067.9047619048,-23229.5238095238,-28315.9523809524,-28632.1904761905,-24295.380952381,-28186.1904761905,-22560.0476190476,-26344.1904761905,-23026.2857142857,-27764.8571428571,-20837.0952380952,-22434.1904761905,-23116.380952381,-23848.6666666667,-24572,-19652.5238095238,-25886,-26843.0952380952,-26025.2857142857,-25940.0952380952,-23719.6666666667,-24216.8095238095,-26027.2857142857,-25587.5714285714,-30405.9523809524,-31133.9523809524,-16768.0476190476,-28109.7142857143,-27223.3333333333,-21447.1428571429,-29042.1904761905,-27261.1428571429,-21696.5714285714,-22560.380952381,-27669.9523809524,-23676.619047619,-26295.7142857143,-29402.1428571429,-35215.2857142857,-26033.3333333333,-19843.9523809524,-33390.2380952381,-34658.9523809524,-31867.1428571429,-27053.0476190476,-24487.4285714286,-29157.619047619,-21089.1904761905,-31135.7142857143,-27476.5714285714,-30252.0476190476,-28271,-23586.8571428571,-21004.3333333333,-22252.0476190476,-20914.8095238095,-33478.7142857143,-30614.8571428571,-23077.8095238095,-26036.0952380952,-20437.4285714286,-25314.5238095238,-25739.9523809524,-22709.4285714286,-22904.8571428571,-23270.8571428571,-14750.3333333333,-22479.8095238095,-26537.5714285714,-29374.0952380952,-32615.619047619,-31456.5238095238,-15326.4285714286,-22249.380952381,-23378.380952381,-23474.8095238095,-28913.1428571429,-23318.8571428571,-30189.6666666667,-20749.0476190476,-25941.0952380952,-17797.4285714286,-25637.9047619048,-23320.8571428571,-20315.9047619048,-17526.6666666667,-18864.4761904762,-22312.0952380952,-26821.8095238095,-23266.5714285714,-19827.380952381,-23235.6666666667,-20575.5238095238,-22430.5238095238,-23303.5714285714
305,S,M,S,-22807.2608695652,-22212.0434782609,-20304.9565217391,-22925.3913043478,-22468.652173913,-22620.7391304348,-21139.8260869565,-21635.2173913043,-19290.1739130435,-21109.5652173913,-20328.1304347826,-24451.1304347826,-24377.4782608696,-25441.6086956522,-21825.7391304348,-18713.1304347826,-27425.6086956522,-15970.7826086957,-29144.2608695652,-28608.1739130435,-21507.2608695652,-27833.8695652174,-23407.9565217391,-26219.2608695652,-20165.4347826087,-20900,-24861,-23852.7826086957,-22768.652173913,-31423.8260869565,-25892.6086956522,-20077.0434782609,-24898.2173913043,-24900.652173913,-22502.1739130435,-20363.3913043478,-28033.6956521739,-26591.1304347826,-26985.0434782609,-25917.347826087,-18969.5652173913,-32017.5652173913,-20254.9130434783,-24669.4347826087,-25309.9565217391,-24475.9130434783,-23414.0434782609,-22273.1304347826,-29735.6956521739,-25275.4347826087,-25086.2608695652,-23800.0869565217,-28149.1739130435,-27679.6956521739,-20643.1739130435,-28109.3913043478,-22839.6956521739,-17472.0869565217,-24631,-27732.6956521739,-25685.0869565217,-18370.6086956522,-23462.8695652174,-18556.2608695652,-28031.3043478261,-28359.5217391304,-25536.0434782609,-30601.6956521739,-25021.7391304348,-27555.9565217391,-23843.347826087,-22107.1739130435,-22741.9130434783,-25649,-25295.652173913,-21101.3913043478,-24826,-21018.9565217391,-23320.1304347826,-27568.0869565217,-20299.6086956522,-18665.3913043478,-20532.9565217391,-29860,-22661.5217391304,-20146.5217391304,-24286.9130434783,-22208.4347826087,-26046.7391304348,-28962.7391304348,-25718.0434782609,-22526.5217391304,-26246.6086956522,-19691.6086956522,-24240.9130434783,-21776.2173913043,-24406.3913043478,-22934.2608695652,-22024.6956521739,-17211.3043478261,-23845.6956521739,-28687.2173913043,-25986.2608695652,-27732.4347826087,-29260.347826087,-27719.3043478261,-17699.3913043478,-27417.0434782609,-24021.0434782609,-25843.5652173913,-31155.1304347826,-21087.3913043478,-26889.8260869565,-32308.7391304348,-26653.8695652174,-22363.4782608696,-23008.1739130435,-23425.9565217391,-29891.347826087,-22296.1304347826,-24480.0869565217,-20485,-24757.3043478261,-22771.9565217391,-19564.5652173913,-20799.4347826087,-26552.8260869565,-22801.347826087
